PROPGEOM
4902
PropellerA
0.29 0.089 4 0.528			
9	41					
0.750000  0.063260 -0.014770
0.775000  0.060180 -0.015080
0.800000  0.056680 -0.015300
0.825000  0.052600 -0.015260
0.850000  0.048210 -0.015230
0.875000  0.043340 -0.015060				
0.900000  0.037650 -0.014370				
0.925000  0.031380 -0.013440				
0.950000  0.024550 -0.012260				
0.975000  0.016620 -0.010320				
1.000000  0.000000  0.000000				
0.000000  0.000000  0.000000				
0.025000  0.010210 -0.005630				
0.050000  0.016150 -0.007230				
0.075000  0.021150 -0.008130				
0.100000  0.025490 -0.008590				
0.125000  0.029330 -0.008800				
0.150000  0.032670 -0.008730				
0.175000  0.035680 -0.008570				
0.200000  0.038290 -0.008250				
0.225000  0.040570 -0.007830				
0.250000  0.042620 -0.007420				
0.275000  0.044450 -0.007010				
0.300000  0.046100 -0.006670				
0.325000  0.047360 -0.006170				
0.350000  0.048510 -0.005790				
0.375000  0.049480 -0.005470				
0.400000  0.050340 -0.005270				
0.425000  0.050910 -0.005030				
0.450000  0.051260 -0.004790				
0.475000  0.051490 -0.004660				
0.500000  0.051660 -0.004720				
0.525000  0.051550 -0.004720				
0.550000  0.051150 -0.004680				
0.575000  0.050580 -0.004700				
0.600000  0.049900 -0.004840				
0.625000  0.049100 -0.005090				
0.650000  0.048020 -0.005300
0.675000  0.046540 -0.005350
0.700000  0.045010 -0.005580
0.725000  0.043460 -0.006030
0.750000  0.041480 -0.006270
0.775000  0.039150 -0.006410
0.800000  0.036600 -0.006560
0.825000  0.034150 -0.007040
0.850000  0.031140 -0.007200
0.875000  0.027640 -0.007100
0.900000  0.024130 -0.007230
0.925000  0.020060 -0.007030
0.950000  0.015820 -0.006900
0.975000  0.011080 -0.006510
1.000000  0.000000  0.000000
0.000000  0.000000  0.000000
0.025000  0.006090 -0.003240
0.050000  0.008920 -0.003370
0.075000  0.011520 -0.003410
0.100000  0.013930 -0.003410
0.125000  0.016110 -0.003320
0.150000  0.018150 -0.003250
0.175000  0.020020 -0.003140
0.200000  0.021750 -0.003050
0.225000  0.023310 -0.002920
0.250000  0.024680 -0.002760
0.275000  0.025980 -0.002670
0.300000  0.027090 -0.002540
0.325000  0.028080 -0.002430
0.350000  0.028940 -0.002340
0.375000  0.029720 -0.002320
0.400000  0.030380 -0.002320
0.425000  0.030860 -0.002280
0.450000  0.031310 -0.002380
0.475000  0.031530 -0.002380
0.500000  0.031730 -0.002500
0.525000  0.031810 -0.002650
0.550000  0.031700 -0.002760
0.575000  0.031570 -0.003000
0.600000  0.031260 -0.003200
0.625000  0.030820 -0.003420
0.650000  0.030250 -0.003650
0.675000  0.029560 -0.003910
0.700000  0.028680 -0.004130
0.725000  0.027730 -0.004420
0.750000  0.026490 -0.004570
0.775000  0.025230 -0.004840
0.800000  0.023730 -0.005020
0.825000  0.022050 -0.005170
0.850000  0.020240 -0.005330
0.875000  0.018140 -0.005350
0.900000  0.015850 -0.005330
0.925000  0.013330 -0.005220
0.950000  0.010620 -0.005070
0.975000  0.007620 -0.004780
1.000000  0.000000  0.000000
0.000000  0.000000  0.000000
0.025000  0.004890 -0.002550
0.050000  0.007100 -0.002540
0.075000  0.009130 -0.002470
0.100000  0.011000 -0.002360
0.125000  0.012640 -0.002140
0.150000  0.014170 -0.001920
0.175000  0.015530 -0.001660
0.200000  0.016720 -0.001350
0.225000  0.017900 -0.001150
0.250000  0.018860 -0.000850
0.275000  0.019700 -0.000550
0.300000  0.020490 -0.000310
0.325000  0.021150 -0.000080
0.350000  0.021710  0.000140
0.375000  0.022150  0.000360
0.400000  0.022530  0.000530
0.425000  0.022850  0.000630
0.450000  0.023110  0.000670
0.475000  0.023200  0.000760
0.500000  0.023230  0.000790
0.525000  0.023250  0.000700
0.550000  0.023110  0.000670
0.575000  0.022960  0.000520
0.600000  0.022690  0.000360
0.625000  0.022310  0.000200
0.650000  0.021870 -0.000020
0.675000  0.021320 -0.000250
0.700000  0.020700 -0.000530
0.725000  0.019980 -0.000820
0.750000  0.019130 -0.001120
0.775000  0.018230 -0.001480
0.800000  0.017100 -0.001730
0.825000  0.015970 -0.002100
0.850000  0.014610 -0.002360
0.875000  0.013140 -0.002630
0.900000  0.011490 -0.002850
0.925000  0.009740 -0.003070
0.950000  0.007750 -0.003190
0.975000  0.005600 -0.003260
1.000000  0.000000  0.000000
0.000000  0.000000  0.000000
0.025000  0.005440 -0.003360
0.050000  0.007180 -0.003110
0.075000  0.008740 -0.002800
0.100000  0.010200 -0.002490
0.125000  0.011540 -0.002170
0.150000  0.012720 -0.001800
0.175000  0.013840 -0.001480
0.200000  0.014850 -0.001150
0.225000  0.015810 -0.000880
0.250000  0.016600 -0.000540
0.275000  0.017340 -0.000260
0.300000  0.018020 -0.000040
0.325000  0.018540  0.000250
0.350000  0.019060  0.000430
0.375000  0.019410  0.000660
0.400000  0.019760  0.000790
0.425000  0.020010  0.000920
0.450000  0.020140  0.001050
0.475000  0.020280  0.001080
0.500000  0.020250  0.001160
0.525000  0.020280  0.001080
0.550000  0.020140  0.001050
0.575000  0.019950  0.000980
0.600000  0.019700  0.000850
0.625000  0.019350  0.000720
0.650000  0.018940  0.000540
0.675000  0.018420  0.000360
0.700000  0.017850  0.000130
0.725000  0.017170 -0.000090
0.750000  0.016430 -0.000370
0.775000  0.015580 -0.000650
0.800000  0.014620 -0.000920
0.825000  0.013550 -0.001190
0.850000  0.012320 -0.001400
0.875000  0.011030 -0.001660
0.900000  0.009680 -0.001980
0.925000  0.008110 -0.002170
0.950000  0.006430 -0.002370
0.975000  0.004590 -0.002500
1.000000  0.000000  0.000000
0.000000  0.000000  0.000000
0.025000  0.003060 -0.001230
0.050000  0.004810 -0.001240
0.075000  0.006460 -0.001240
0.100000  0.008060 -0.001290
0.125000  0.009560 -0.001330
0.150000  0.010900 -0.001310				
0.175000  0.012190 -0.001330				
0.200000  0.013330 -0.001300				
0.225000  0.014420 -0.001310				
0.250000  0.015410 -0.001310				
0.275000  0.016290 -0.001300				
0.300000  0.017130 -0.001340				
0.325000  0.017760 -0.001260				
0.350000  0.018450 -0.001340				
0.375000  0.018930 -0.001300				
0.400000  0.019420 -0.001370				
0.425000  0.019740 -0.001370				
0.450000  0.019970 -0.001360				
0.475000  0.020100 -0.001340				
0.500000  0.020180 -0.001380				
0.525000  0.020150 -0.001400				
0.550000  0.020030 -0.001410				
0.575000  0.019850 -0.001480				
0.600000  0.019520 -0.001480				
0.625000  0.019150 -0.001520				
0.650000  0.018670 -0.001560				
0.675000  0.018030 -0.001540				
0.700000  0.017410 -0.001620				
0.725000  0.016680 -0.001680				
0.750000  0.015850 -0.001750				
0.775000  0.014910 -0.001800				
0.800000  0.013930 -0.001900				
0.825000  0.012800 -0.001940				
0.850000  0.011610 -0.002020				
0.875000  0.010380 -0.002160				
0.900000  0.009050 -0.002280				
0.925000  0.007610 -0.002390				
0.950000  0.006020 -0.002450
0.975000  0.004440 -0.002600
1.000000  0.000000  0.000000
