TITLE = "PROPAN_NW"
VARIABLES="T" "KB" "KTX" "KQX" "KTY" "KQY" "KTZ" "KQZ""KTTX" "KQTX" "KTTY" "KQTY" "KTTZ" "KQTZ"
      0      1  -0.4168412793037941E-07  -0.4551641858276252E-07   0.5972504181167770E-03  -0.9731862792803677E-05   0.5146091310526379E-03   0.1695417268353625E-03  -0.2084206396518970E-06  -0.2275820929138126E-06   0.2986252090583885E-02  -0.4865931396401839E-04   0.2573045655263190E-02   0.8477086341768124E-03
      0      2  -0.4168412793037941E-07  -0.4551641858276252E-07   0.5972504181167770E-03  -0.9731862792803677E-05   0.5146091310526379E-03   0.1695417268353625E-03  -0.2084206396518970E-06  -0.2275820929138126E-06   0.2986252090583885E-02  -0.4865931396401839E-04   0.2573045655263190E-02   0.8477086341768124E-03
      0      3  -0.4168412793037941E-07  -0.4551641858276252E-07   0.5972504181167770E-03  -0.9731862792803677E-05   0.5146091310526379E-03   0.1695417268353625E-03  -0.2084206396518970E-06  -0.2275820929138126E-06   0.2986252090583885E-02  -0.4865931396401839E-04   0.2573045655263190E-02   0.8477086341768124E-03
      0      4  -0.4168412793037941E-07  -0.4551641858276252E-07   0.5972504181167770E-03  -0.9731862792803677E-05   0.5146091310526379E-03   0.1695417268353625E-03  -0.2084206396518970E-06  -0.2275820929138126E-06   0.2986252090583885E-02  -0.4865931396401839E-04   0.2573045655263190E-02   0.8477086341768124E-03
      0      5  -0.4168412793037941E-07  -0.4551641858276252E-07   0.5972504181167770E-03  -0.9731862792803677E-05   0.5146091310526379E-03   0.1695417268353625E-03  -0.2084206396518970E-06  -0.2275820929138126E-06   0.2986252090583885E-02  -0.4865931396401839E-04   0.2573045655263190E-02   0.8477086341768124E-03
      1      1  -0.6833598162387733E-07  -0.2340899714850455E-07  -0.1788374776255600E-03   0.5192008504688188E-04   0.6817921459956456E-03   0.2534649327609894E-03  -0.2350724933453950E-06  -0.2054746714795546E-06   0.2210164194841548E-02   0.1299263387566717E-04   0.2740228670206197E-02   0.9316318401024393E-03
      1      2  -0.4168412793037941E-07  -0.4551641858276252E-07   0.5972504181167770E-03  -0.9731862792803677E-05   0.5146091310526379E-03   0.1695417268353625E-03  -0.2350724933453950E-06  -0.2054746714795546E-06   0.2210164194841548E-02   0.1299263387566717E-04   0.2740228670206197E-02   0.9316318401024393E-03
      1      3  -0.4168412793037941E-07  -0.4551641858276252E-07   0.5972504181167770E-03  -0.9731862792803677E-05   0.5146091310526379E-03   0.1695417268353625E-03  -0.2350724933453950E-06  -0.2054746714795546E-06   0.2210164194841548E-02   0.1299263387566717E-04   0.2740228670206197E-02   0.9316318401024393E-03
      1      4  -0.4168412793037941E-07  -0.4551641858276252E-07   0.5972504181167770E-03  -0.9731862792803677E-05   0.5146091310526379E-03   0.1695417268353625E-03  -0.2350724933453950E-06  -0.2054746714795546E-06   0.2210164194841548E-02   0.1299263387566717E-04   0.2740228670206197E-02   0.9316318401024393E-03
      1      5  -0.4168412793037941E-07  -0.4551641858276252E-07   0.5972504181167770E-03  -0.9731862792803677E-05   0.5146091310526379E-03   0.1695417268353625E-03  -0.2350724933453950E-06  -0.2054746714795546E-06   0.2210164194841548E-02   0.1299263387566717E-04   0.2740228670206197E-02   0.9316318401024393E-03
      2      1  -0.1265714882162784E-06  -0.1808567159645697E-07  -0.4696166801210355E-03   0.4910119561800570E-04   0.6440420627256774E-03   0.2381861824900265E-03  -0.2933079999377960E-06  -0.2001513459275070E-06   0.1919384992346073E-02   0.1017374444679099E-04   0.2702478586936229E-02   0.9163530898314764E-03
      2      2  -0.4168412793037941E-07  -0.4551641858276252E-07   0.5972504181167770E-03  -0.9731862792803677E-05   0.5146091310526379E-03   0.1695417268353625E-03  -0.2933079999377960E-06  -0.2001513459275070E-06   0.1919384992346073E-02   0.1017374444679099E-04   0.2702478586936229E-02   0.9163530898314764E-03
      2      3  -0.4168412793037941E-07  -0.4551641858276252E-07   0.5972504181167770E-03  -0.9731862792803677E-05   0.5146091310526379E-03   0.1695417268353625E-03  -0.2933079999377960E-06  -0.2001513459275070E-06   0.1919384992346073E-02   0.1017374444679099E-04   0.2702478586936229E-02   0.9163530898314764E-03
      2      4  -0.4168412793037941E-07  -0.4551641858276252E-07   0.5972504181167770E-03  -0.9731862792803677E-05   0.5146091310526379E-03   0.1695417268353625E-03  -0.2933079999377960E-06  -0.2001513459275070E-06   0.1919384992346073E-02   0.1017374444679099E-04   0.2702478586936229E-02   0.9163530898314764E-03
      2      5  -0.4168412793037941E-07  -0.4551641858276252E-07   0.5972504181167770E-03  -0.9731862792803677E-05   0.5146091310526379E-03   0.1695417268353625E-03  -0.2933079999377960E-06  -0.2001513459275070E-06   0.1919384992346073E-02   0.1017374444679099E-04   0.2702478586936229E-02   0.9163530898314764E-03
      3      1  -0.1866909763288953E-06  -0.1464527171580899E-07  -0.7468598289624330E-03   0.4896603972944320E-04   0.6115885704786856E-03   0.2239945662106594E-03  -0.3534274880504130E-06  -0.1967109460468591E-06   0.1642141843504675E-02   0.1003858855822849E-04   0.2670025094689237E-02   0.9021614735521094E-03
      3      2  -0.4168412793037941E-07  -0.4551641858276252E-07   0.5972504181167770E-03  -0.9731862792803677E-05   0.5146091310526379E-03   0.1695417268353625E-03  -0.3534274880504130E-06  -0.1967109460468591E-06   0.1642141843504675E-02   0.1003858855822849E-04   0.2670025094689237E-02   0.9021614735521094E-03
      3      3  -0.4168412793037941E-07  -0.4551641858276252E-07   0.5972504181167770E-03  -0.9731862792803677E-05   0.5146091310526379E-03   0.1695417268353625E-03  -0.3534274880504130E-06  -0.1967109460468591E-06   0.1642141843504675E-02   0.1003858855822849E-04   0.2670025094689237E-02   0.9021614735521094E-03
      3      4  -0.4168412793037941E-07  -0.4551641858276252E-07   0.5972504181167770E-03  -0.9731862792803677E-05   0.5146091310526379E-03   0.1695417268353625E-03  -0.3534274880504130E-06  -0.1967109460468591E-06   0.1642141843504675E-02   0.1003858855822849E-04   0.2670025094689237E-02   0.9021614735521094E-03
      3      5  -0.4168412793037941E-07  -0.4551641858276252E-07   0.5972504181167770E-03  -0.9731862792803677E-05   0.5146091310526379E-03   0.1695417268353625E-03  -0.3534274880504130E-06  -0.1967109460468591E-06   0.1642141843504675E-02   0.1003858855822849E-04   0.2670025094689237E-02   0.9021614735521094E-03
      4      1  -0.2483553841461940E-06  -0.1143815542482022E-07  -0.1032664691523099E-02   0.5180028271895002E-04   0.5387906525813127E-03   0.2048463984652734E-03  -0.4150918958677117E-06  -0.1935038297558703E-06   0.1356336980944009E-02   0.1287283154773531E-04   0.2597227176791864E-02   0.8830133058067234E-03
      4      2  -0.4168412793037941E-07  -0.4551641858276252E-07   0.5972504181167770E-03  -0.9731862792803677E-05   0.5146091310526379E-03   0.1695417268353625E-03  -0.4150918958677117E-06  -0.1935038297558703E-06   0.1356336980944009E-02   0.1287283154773531E-04   0.2597227176791864E-02   0.8830133058067234E-03
      4      3  -0.4168412793037941E-07  -0.4551641858276252E-07   0.5972504181167770E-03  -0.9731862792803677E-05   0.5146091310526379E-03   0.1695417268353625E-03  -0.4150918958677117E-06  -0.1935038297558703E-06   0.1356336980944009E-02   0.1287283154773531E-04   0.2597227176791864E-02   0.8830133058067234E-03
      4      4  -0.4168412793037941E-07  -0.4551641858276252E-07   0.5972504181167770E-03  -0.9731862792803677E-05   0.5146091310526379E-03   0.1695417268353625E-03  -0.4150918958677117E-06  -0.1935038297558703E-06   0.1356336980944009E-02   0.1287283154773531E-04   0.2597227176791864E-02   0.8830133058067234E-03
      4      5  -0.4168412793037941E-07  -0.4551641858276252E-07   0.5972504181167770E-03  -0.9731862792803677E-05   0.5146091310526379E-03   0.1695417268353625E-03  -0.4150918958677117E-06  -0.1935038297558703E-06   0.1356336980944009E-02   0.1287283154773531E-04   0.2597227176791864E-02   0.8830133058067234E-03
      5      1  -0.3067974373914007E-06  -0.8925192877233259E-08  -0.1309497456508669E-02   0.5669686423233371E-04   0.4496101231416793E-03   0.1840656157855571E-03  -0.4735339491129183E-06  -0.1909908672082834E-06   0.1079504215958439E-02   0.1776941306111900E-04   0.2508046647352231E-02   0.8622325231270071E-03
      5      2  -0.4168412793037941E-07  -0.4551641858276252E-07   0.5972504181167770E-03  -0.9731862792803677E-05   0.5146091310526379E-03   0.1695417268353625E-03  -0.4735339491129183E-06  -0.1909908672082834E-06   0.1079504215958439E-02   0.1776941306111900E-04   0.2508046647352231E-02   0.8622325231270071E-03
      5      3  -0.4168412793037941E-07  -0.4551641858276252E-07   0.5972504181167770E-03  -0.9731862792803677E-05   0.5146091310526379E-03   0.1695417268353625E-03  -0.4735339491129183E-06  -0.1909908672082834E-06   0.1079504215958439E-02   0.1776941306111900E-04   0.2508046647352231E-02   0.8622325231270071E-03
      5      4  -0.4168412793037941E-07  -0.4551641858276252E-07   0.5972504181167770E-03  -0.9731862792803677E-05   0.5146091310526379E-03   0.1695417268353625E-03  -0.4735339491129183E-06  -0.1909908672082834E-06   0.1079504215958439E-02   0.1776941306111900E-04   0.2508046647352231E-02   0.8622325231270071E-03
      5      5  -0.4168412793037941E-07  -0.4551641858276252E-07   0.5972504181167770E-03  -0.9731862792803677E-05   0.5146091310526379E-03   0.1695417268353625E-03  -0.4735339491129183E-06  -0.1909908672082834E-06   0.1079504215958439E-02   0.1776941306111900E-04   0.2508046647352231E-02   0.8622325231270071E-03
      6      1  -0.3606736409822904E-06  -0.7252924856212138E-08  -0.1557951759297565E-02   0.6170147491636784E-04   0.3611937929675972E-03   0.1636488570874814E-03  -0.5274101527038080E-06  -0.1893185991872622E-06   0.8310499131695430E-03   0.2277402374515313E-04   0.2419630317178149E-02   0.8418157644289314E-03
      6      2  -0.4168412793037941E-07  -0.4551641858276252E-07   0.5972504181167770E-03  -0.9731862792803677E-05   0.5146091310526379E-03   0.1695417268353625E-03  -0.5274101527038080E-06  -0.1893185991872622E-06   0.8310499131695430E-03   0.2277402374515313E-04   0.2419630317178149E-02   0.8418157644289314E-03
      6      3  -0.4168412793037941E-07  -0.4551641858276252E-07   0.5972504181167770E-03  -0.9731862792803677E-05   0.5146091310526379E-03   0.1695417268353625E-03  -0.5274101527038080E-06  -0.1893185991872622E-06   0.8310499131695430E-03   0.2277402374515313E-04   0.2419630317178149E-02   0.8418157644289314E-03
      6      4  -0.4168412793037941E-07  -0.4551641858276252E-07   0.5972504181167770E-03  -0.9731862792803677E-05   0.5146091310526379E-03   0.1695417268353625E-03  -0.5274101527038080E-06  -0.1893185991872622E-06   0.8310499131695430E-03   0.2277402374515313E-04   0.2419630317178149E-02   0.8418157644289314E-03
      6      5  -0.4168412793037941E-07  -0.4551641858276252E-07   0.5972504181167770E-03  -0.9731862792803677E-05   0.5146091310526379E-03   0.1695417268353625E-03  -0.5274101527038080E-06  -0.1893185991872622E-06   0.8310499131695430E-03   0.2277402374515313E-04   0.2419630317178149E-02   0.8418157644289314E-03
      7      1  -0.4026128246529831E-06  -0.5540989071145827E-08  -0.1784752619166144E-02   0.6884013359416326E-04   0.2568598786600106E-03   0.1423304245071830E-03  -0.5693493363745007E-06  -0.1876066634021959E-06   0.6042490533009637E-03   0.2991268242294855E-04   0.2315296402870562E-02   0.8204973318486329E-03
      7      2  -0.4168412793037941E-07  -0.4551641858276252E-07   0.5972504181167770E-03  -0.9731862792803677E-05   0.5146091310526379E-03   0.1695417268353625E-03  -0.5693493363745007E-06  -0.1876066634021959E-06   0.6042490533009637E-03   0.2991268242294855E-04   0.2315296402870562E-02   0.8204973318486329E-03
      7      3  -0.4168412793037941E-07  -0.4551641858276252E-07   0.5972504181167770E-03  -0.9731862792803677E-05   0.5146091310526379E-03   0.1695417268353625E-03  -0.5693493363745007E-06  -0.1876066634021959E-06   0.6042490533009637E-03   0.2991268242294855E-04   0.2315296402870562E-02   0.8204973318486329E-03
      7      4  -0.4168412793037941E-07  -0.4551641858276252E-07   0.5972504181167770E-03  -0.9731862792803677E-05   0.5146091310526379E-03   0.1695417268353625E-03  -0.5693493363745007E-06  -0.1876066634021959E-06   0.6042490533009637E-03   0.2991268242294855E-04   0.2315296402870562E-02   0.8204973318486329E-03
      7      5  -0.4168412793037941E-07  -0.4551641858276252E-07   0.5972504181167770E-03  -0.9731862792803677E-05   0.5146091310526379E-03   0.1695417268353625E-03  -0.5693493363745007E-06  -0.1876066634021959E-06   0.6042490533009637E-03   0.2991268242294855E-04   0.2315296402870562E-02   0.8204973318486329E-03
      8      1  -0.4346953529692319E-06  -0.4032403605222017E-08  -0.1993277694625636E-02   0.8458712368558189E-04   0.9920110514676333E-04   0.1185402380048309E-03  -0.6014318646907496E-06  -0.1860980779362721E-06   0.3957239778414716E-03   0.4565967251436718E-04   0.2157637629357315E-02   0.7967071453462808E-03
      8      2  -0.4168412793037941E-07  -0.4551641858276252E-07   0.5972504181167770E-03  -0.9731862792803677E-05   0.5146091310526379E-03   0.1695417268353625E-03  -0.6014318646907496E-06  -0.1860980779362721E-06   0.3957239778414716E-03   0.4565967251436718E-04   0.2157637629357315E-02   0.7967071453462808E-03
      8      3  -0.4168412793037941E-07  -0.4551641858276252E-07   0.5972504181167770E-03  -0.9731862792803677E-05   0.5146091310526379E-03   0.1695417268353625E-03  -0.6014318646907496E-06  -0.1860980779362721E-06   0.3957239778414716E-03   0.4565967251436718E-04   0.2157637629357315E-02   0.7967071453462808E-03
      8      4  -0.4168412793037941E-07  -0.4551641858276252E-07   0.5972504181167770E-03  -0.9731862792803677E-05   0.5146091310526379E-03   0.1695417268353625E-03  -0.6014318646907496E-06  -0.1860980779362721E-06   0.3957239778414716E-03   0.4565967251436718E-04   0.2157637629357315E-02   0.7967071453462808E-03
      8      5  -0.4168412793037941E-07  -0.4551641858276252E-07   0.5972504181167770E-03  -0.9731862792803677E-05   0.5146091310526379E-03   0.1695417268353625E-03  -0.6014318646907496E-06  -0.1860980779362721E-06   0.3957239778414716E-03   0.4565967251436718E-04   0.2157637629357315E-02   0.7967071453462808E-03
      9      1  -0.4583919980944881E-06  -0.2670480047708695E-08  -0.2158368413404827E-02   0.1031488357582868E-03  -0.7133788752085839E-04   0.9580831307902008E-04  -0.6251285098160057E-06  -0.1847361543787588E-06   0.2306332590622812E-03   0.6422138458707212E-04   0.1987098636689693E-02   0.7739752204204700E-03
      9      2  -0.4168412793037941E-07  -0.4551641858276252E-07   0.5972504181167770E-03  -0.9731862792803677E-05   0.5146091310526379E-03   0.1695417268353625E-03  -0.6251285098160057E-06  -0.1847361543787588E-06   0.2306332590622812E-03   0.6422138458707212E-04   0.1987098636689693E-02   0.7739752204204700E-03
      9      3  -0.4168412793037941E-07  -0.4551641858276252E-07   0.5972504181167770E-03  -0.9731862792803677E-05   0.5146091310526379E-03   0.1695417268353625E-03  -0.6251285098160057E-06  -0.1847361543787588E-06   0.2306332590622812E-03   0.6422138458707212E-04   0.1987098636689693E-02   0.7739752204204700E-03
      9      4  -0.4168412793037941E-07  -0.4551641858276252E-07   0.5972504181167770E-03  -0.9731862792803677E-05   0.5146091310526379E-03   0.1695417268353625E-03  -0.6251285098160057E-06  -0.1847361543787588E-06   0.2306332590622812E-03   0.6422138458707212E-04   0.1987098636689693E-02   0.7739752204204700E-03
      9      5  -0.4168412793037941E-07  -0.4551641858276252E-07   0.5972504181167770E-03  -0.9731862792803677E-05   0.5146091310526379E-03   0.1695417268353625E-03  -0.6251285098160057E-06  -0.1847361543787588E-06   0.2306332590622812E-03   0.6422138458707212E-04   0.1987098636689693E-02   0.7739752204204700E-03
