TITLE="Rotor Forces"
VARIABLES="T" "CFIP" "CMIP" "CFDP" "CMDP" "CFVP" "CMVP"
ZONE T="BLADE" F=POINT, I=1351
 83     0.1399634525046179E+00   0.1926871404251010E-01   0.1242364644567927E+00   0.3389425983119866E-01   0.1242364644567927E+00   0.3389425983119866E-01
 84     0.1536894318982661E+00   0.2088824013312628E-01   0.1386865603524079E+00   0.3496398948753874E-01   0.1386865603524079E+00   0.3496398948753874E-01
 85     0.1677769782093138E+00   0.2253684866015755E-01   0.1533081516662609E+00   0.3645478015916159E-01   0.1533081516662609E+00   0.3645478015916159E-01
 86     0.1821322310865043E+00   0.2421472473285434E-01   0.1683875620034183E+00   0.3779661653956045E-01   0.1683875620034183E+00   0.3779661653956045E-01
 87     0.1963741104508678E+00   0.2587006139574196E-01   0.1835845155715418E+00   0.3882710134306391E-01   0.1835845155715418E+00   0.3882710134306391E-01
 88     0.2101937957856544E+00   0.2745986974039721E-01   0.1983620965358553E+00   0.3978658207353102E-01   0.1983620965358553E+00   0.3978658207353102E-01
 89     0.2235813447183212E+00   0.2899726679948312E-01   0.2125806876992342E+00   0.4086246388676890E-01   0.2125806876992342E+00   0.4086246388676890E-01
 90     0.2364988722461949E+00   0.3050794625925977E-01   0.2263142097973757E+00   0.4189779820932255E-01   0.2263142097973757E+00   0.4189779820932255E-01
 91     0.2729888618357941E+00   0.3610213820656349E-01   0.2621959092138111E+00   0.4742267114831343E-01   0.2621959092138111E+00   0.4742267114831343E-01
 92     0.2588935321286683E+00   0.3313853984324518E-01   0.2509130016718255E+00   0.4248949845226242E-01   0.2509130016718255E+00   0.4248949845226242E-01
 93     0.2738463330505728E+00   0.3544186105462571E-01   0.2666439224549526E+00   0.4366585168703500E-01   0.2666439224549526E+00   0.4366585168703500E-01
 94     0.2813248102177653E+00   0.3662528179209178E-01   0.2750314703512629E+00   0.4374006885659357E-01   0.2750314703512629E+00   0.4374006885659357E-01
 95     0.2879417698295340E+00   0.3783364597806126E-01   0.2824223044211137E+00   0.4394356885534343E-01   0.2824223044211137E+00   0.4394356885534343E-01
 96     0.2932788970278649E+00   0.3901231326720440E-01   0.2884899577394097E+00   0.4410733783996362E-01   0.2884899577394097E+00   0.4410733783996362E-01
 97     0.2959092410158293E+00   0.3992537736181932E-01   0.2917919667818762E+00   0.4407293076278723E-01   0.2917919667818762E+00   0.4407293076278723E-01
 98     0.2946248440836317E+00   0.4032219726503780E-01   0.2910264697311172E+00   0.4374601073650118E-01   0.2910264697311172E+00   0.4374601073650118E-01
 99     0.2896688905357136E+00   0.4015124608457567E-01   0.2863803794671483E+00   0.4314004912110459E-01   0.2863803794671483E+00   0.4314004912110459E-01
100     0.2824892357942465E+00   0.3956525640549451E-01   0.2793129519068123E+00   0.4237945901814879E-01   0.2793129519068123E+00   0.4237945901814879E-01
101     0.2744978534481365E+00   0.3875708976112633E-01   0.2712945693907042E+00   0.4157795169761219E-01   0.2712945693907042E+00   0.4157795169761219E-01
102     0.2663106004881203E+00   0.3784059129911117E-01   0.2630296231828951E+00   0.4073628201013459E-01   0.2630296231828951E+00   0.4073628201013459E-01
103     0.2579352458785351E+00   0.3684728255214240E-01   0.2546089366694978E+00   0.3977965352879219E-01   0.2546089366694978E+00   0.3977965352879219E-01
104     0.2494227014197263E+00   0.3579943882186887E-01   0.2461020346885040E+00   0.3870569180683089E-01   0.2461020346885040E+00   0.3870569180683089E-01
105     0.2412250918594835E+00   0.3477002651101196E-01   0.2379134489521565E+00   0.3764614434752740E-01   0.2379134489521565E+00   0.3764614434752740E-01
106     0.2337924626296500E+00   0.3383300811190113E-01   0.2304523317978580E+00   0.3672576374330677E-01   0.2304523317978580E+00   0.3672576374330677E-01
107     0.2270439705841830E+00   0.3298209527779406E-01   0.2236505438379466E+00   0.3592271978298604E-01   0.2236505438379466E+00   0.3592271978298604E-01
108     0.2205253945537470E+00   0.3214855206512801E-01   0.2170938858835265E+00   0.3511848742606579E-01   0.2170938858835265E+00   0.3511848742606579E-01
109     0.2131822002357203E+00   0.3119017171357989E-01   0.2097535620988339E+00   0.3416233146670111E-01   0.2097535620988339E+00   0.3416233146670111E-01
110     0.2076020598026729E+00   0.3042777724031148E-01   0.2041411927125358E+00   0.3339544024378996E-01   0.2041411927125358E+00   0.3339544024378996E-01
111     0.2019791017844781E+00   0.2966593842849339E-01   0.1984565637848839E+00   0.3268778194963023E-01   0.1984565637848839E+00   0.3268778194963023E-01
112     0.1971589967376515E+00   0.2900363525241586E-01   0.1935475124525395E+00   0.3210373541837807E-01   0.1935475124525395E+00   0.3210373541837807E-01
113     0.1926561959005109E+00   0.2837395372874096E-01   0.1889678589668200E+00   0.3153406917266816E-01   0.1889678589668200E+00   0.3153406917266816E-01
114     0.1883717088056914E+00   0.2775882325252857E-01   0.1846242407572343E+00   0.3095279733100402E-01   0.1846242407572343E+00   0.3095279733100402E-01
115     0.1846192756377293E+00   0.2720443085913238E-01   0.1807940968766880E+00   0.3044806395542145E-01   0.1807940968766880E+00   0.3044806395542145E-01
116     0.1816693402646478E+00   0.2675642969013176E-01   0.1777214639016934E+00   0.3009643323572279E-01   0.1777214639016934E+00   0.3009643323572279E-01
117     0.1793599442673253E+00   0.2639724343969791E-01   0.1752664978362773E+00   0.2985465260012406E-01   0.1752664978362773E+00   0.2985465260012406E-01
118     0.1773117167444559E+00   0.2607267280901110E-01   0.1730917903845041E+00   0.2961963175616876E-01   0.1730917903845041E+00   0.2961963175616876E-01
119     0.1754543445631676E+00   0.2577103724341089E-01   0.1711276500898735E+00   0.2937939464496664E-01   0.1711276500898735E+00   0.2937939464496664E-01
120     0.1740564692182450E+00   0.2553444764296052E-01   0.1696002540613704E+00   0.2922683842695519E-01   0.1696002540613704E+00   0.2922683842695519E-01
121     0.1731543058361859E+00   0.2537858306351317E-01   0.1685272714013111E+00   0.2920398756103207E-01   0.1685272714013111E+00   0.2920398756103207E-01
122     0.1721735470091494E+00   0.2523197448277500E-01   0.1673803393734265E+00   0.2919633765049293E-01   0.1673803393734265E+00   0.2919633765049293E-01
123     0.1703971562575914E+00   0.2499342905048213E-01   0.1655029704472302E+00   0.2904466362072442E-01   0.1655029704472302E+00   0.2904466362072442E-01
124     0.1678085757410796E+00   0.2464901394119177E-01   0.1628728863692511E+00   0.2874457236725169E-01   0.1628728863692511E+00   0.2874457236725169E-01
125     0.1652988111323202E+00   0.2430974637627172E-01   0.1603114764384875E+00   0.2847325271796554E-01   0.1603114764384875E+00   0.2847325271796554E-01
126     0.1639254481083486E+00   0.2411464532141218E-01   0.1588269183306044E+00   0.2840318163336639E-01   0.1588269183306044E+00   0.2840318163336639E-01
127     0.1618812481230841E+00   0.2382646896806733E-01   0.1567277765620047E+00   0.2819920871349673E-01   0.1567277765620047E+00   0.2819920871349673E-01
128     0.1651020714785336E+00   0.2422381001017149E-01   0.1597123839848255E+00   0.2875913675818905E-01   0.1597123839848255E+00   0.2875913675818905E-01
129     0.1656583582780311E+00   0.2425619437422625E-01   0.1601810328957262E+00   0.2885960872927349E-01   0.1601810328957262E+00   0.2885960872927349E-01
130     0.1664485698111463E+00   0.2432787330789085E-01   0.1608590054085239E+00   0.2903953961703201E-01   0.1608590054085239E+00   0.2903953961703201E-01
131     0.1668061505967408E+00   0.2435273090861781E-01   0.1611093102690517E+00   0.2919983711133332E-01   0.1611093102690517E+00   0.2919983711133332E-01
132     0.1666255345449954E+00   0.2430986239288312E-01   0.1608789288057229E+00   0.2925169667671801E-01   0.1608789288057229E+00   0.2925169667671801E-01
133     0.1657656145350739E+00   0.2417505934625783E-01   0.1600647595311434E+00   0.2911992535972181E-01   0.1600647595311434E+00   0.2911992535972181E-01
134     0.1642414663766684E+00   0.2395628575476352E-01   0.1586508849157041E+00   0.2884781192805209E-01   0.1586508849157041E+00   0.2884781192805209E-01
135     0.1622465638818812E+00   0.2368905093125002E-01   0.1567737781904292E+00   0.2853674581520878E-01   0.1567737781904292E+00   0.2853674581520878E-01
136     0.1599063914445066E+00   0.2338920008670742E-01   0.1545553522730910E+00   0.2819903655064779E-01   0.1545553522730910E+00   0.2819903655064779E-01
137     0.1571351574493193E+00   0.2303335059593355E-01   0.1519581172827955E+00   0.2774202477086950E-01   0.1519581172827955E+00   0.2774202477086950E-01
138     0.1538508701836875E+00   0.2260315800505886E-01   0.1489176546012577E+00   0.2711909306930035E-01   0.1489176546012577E+00   0.2711909306930035E-01
139     0.1502409426291691E+00   0.2213157952776395E-01   0.1455688107483479E+00   0.2642402303224605E-01   0.1455688107483479E+00   0.2642402303224605E-01
140     0.1466234892681381E+00   0.2167305088567194E-01   0.1421723711153599E+00   0.2577853171485587E-01   0.1421723711153599E+00   0.2577853171485587E-01
141     0.1430284806102243E+00   0.2122668181410381E-01   0.1387673160751604E+00   0.2516991907618071E-01   0.1387673160751604E+00   0.2516991907618071E-01
142     0.1390956808247039E+00   0.2072083178203608E-01   0.1350472709891895E+00   0.2446728691539046E-01   0.1350472709891895E+00   0.2446728691539046E-01
143     0.1344375462611821E+00   0.2008203336372992E-01   0.1306468418084459E+00   0.2358426305370438E-01   0.1306468418084459E+00   0.2358426305370438E-01
144     0.1290318387243676E+00   0.1930569036264366E-01   0.1255068998047696E+00   0.2257046235890626E-01   0.1255068998047696E+00   0.2257046235890626E-01
145     0.1215867138518581E+00   0.1829406169126887E-01   0.1183568684630951E+00   0.2131581789897688E-01   0.1183568684630951E+00   0.2131581789897688E-01
146     0.1178912542844828E+00   0.1768015165987218E-01   0.1147698775297517E+00   0.2062122490540202E-01   0.1147698775297517E+00   0.2062122490540202E-01
147     0.1120066378366908E+00   0.1684516169853173E-01   0.1090729378071055E+00   0.1962341713183288E-01   0.1090729378071055E+00   0.1962341713183288E-01
148     0.1070302274564059E+00   0.1613260151829025E-01   0.1042557673511396E+00   0.1875249792524175E-01   0.1042557673511396E+00   0.1875249792524175E-01
149     0.1024353853611322E+00   0.1547139846883278E-01   0.9978463470604777E-01   0.1796550704126269E-01   0.9978463470604777E-01   0.1796550704126269E-01
150     0.9824593498599804E-01   0.1486176788224779E-01   0.9566547477631830E-01   0.1729049387833453E-01   0.9566547477631830E-01   0.1729049387833453E-01
151     0.9446307477501603E-01   0.1430497566545798E-01   0.9192257377911199E-01   0.1669609788705115E-01   0.9192257377911199E-01   0.1669609788705115E-01
152     0.9107709172050281E-01   0.1380095081507488E-01   0.8858354057492215E-01   0.1612939939394578E-01   0.8858354057492215E-01   0.1612939939394578E-01
153     0.8815157451873662E-01   0.1335946929199835E-01   0.8570946962264658E-01   0.1560375568485652E-01   0.8570946962264658E-01   0.1560375568485652E-01
154     0.8583437602296914E-01   0.1300370049415019E-01   0.8340572060864163E-01   0.1519922643874409E-01   0.8340572060864163E-01   0.1519922643874409E-01
155     0.8421915681990770E-01   0.1274963720501066E-01   0.8173863961513041E-01   0.1496593076231604E-01   0.8173863961513041E-01   0.1496593076231604E-01
156     0.8326767768954939E-01   0.1259260161001180E-01   0.8069258975275025E-01   0.1486174109325407E-01   0.8069258975275025E-01   0.1486174109325407E-01
157     0.8295831149086524E-01   0.1252954244578560E-01   0.8026687299483870E-01   0.1484709889477961E-01   0.8026687299483870E-01   0.1484709889477961E-01
158     0.8343687748169995E-01   0.1258383044990806E-01   0.7719668105762631E-01   0.1999247545146703E-01   0.7719668105762631E-01   0.1999247545146703E-01
159     0.8490996125666292E-01   0.1278941932292947E-01   0.8179530314801509E-01   0.1533138746305106E-01   0.8179530314801509E-01   0.1533138746305106E-01
160     0.8737828108018945E-01   0.1314709492642258E-01   0.8390087986651265E-01   0.1591333389172957E-01   0.8390087986651265E-01   0.1591333389172957E-01
161     0.9060189086833942E-01   0.1361623573767728E-01   0.8662295106851411E-01   0.1673352741578116E-01   0.8662295106851411E-01   0.1673352741578116E-01
162     0.9445615050068190E-01   0.1417188686108160E-01   0.8986612397565720E-01   0.1771551585939682E-01   0.8986612397565720E-01   0.1771551585939682E-01
163     0.9208643768925892E-01   0.1357566140980720E-01   0.8701633625621251E-01   0.1773105700433051E-01   0.8701633625621251E-01   0.1773105700433051E-01
164     0.1048967030660983E+00   0.1570333285469321E-01   0.6358957296206459E-01   0.6217808642765440E-01   0.6358957296206459E-01   0.6217808642765440E-01
165     0.1103449333550261E+00   0.1641138729645615E-01   0.1025072885504598E+00   0.2267394409338683E-01   0.1025072885504598E+00   0.2267394409338683E-01
166     0.1186393121829976E+00   0.1758772975281672E-01  -0.6683322278339077E+00   0.6741313489939843E+00  -0.6683322278339077E+00   0.6741313489939843E+00
167     0.1280577132207627E+00   0.1890819504631152E-01   0.1177591097657762E+00   0.2716430447376392E-01   0.1177591097657762E+00   0.2716430447376392E-01
168     0.1390287174838596E+00   0.2043306109047275E-01   0.1271166549725349E+00   0.3006524407972479E-01   0.1271166549725349E+00   0.3006524407972479E-01
169     0.1520704003742570E+00   0.2223762739560769E-01   0.1381069194720013E+00   0.3376100177431960E-01   0.1381069194720013E+00   0.3376100177431960E-01
170     0.1671201380547567E+00   0.2430602795519281E-01   0.1507823350403404E+00   0.3810472819928376E-01   0.1507823350403404E+00   0.3810472819928376E-01
171     0.1834362543955919E+00   0.2651751706501832E-01   0.1649580631789095E+00   0.4234529131690172E-01   0.1649580631789095E+00   0.4234529131690172E-01
172     0.2002067666119489E+00   0.2874658788694547E-01   0.1802616409054099E+00   0.4592821166072945E-01   0.1802616409054099E+00   0.4592821166072945E-01
173     0.2170712542930112E+00   0.3094669299425051E-01   0.1962092635203510E+00   0.4907029472526701E-01   0.1962092635203510E+00   0.4907029472526701E-01
174     0.2339012686449713E+00   0.3311149180041448E-01   0.2123638161278650E+00   0.5223076175340715E-01   0.2123638161278650E+00   0.5223076175340715E-01
175     0.2502328268830100E+00   0.3517935636110756E-01   0.2283662036162053E+00   0.5522606248393841E-01   0.2283662036162053E+00   0.5522606248393841E-01
176     0.2652992467844428E+00   0.3703703869689084E-01   0.2438350118260650E+00   0.5737646929746868E-01   0.2438350118260650E+00   0.5737646929746868E-01
177     0.2786860037966085E+00   0.3862608254109139E-01   0.2584097420792199E+00   0.5842423565975526E-01   0.2584097420792199E+00   0.5842423565975526E-01
178     0.2906018555862395E+00   0.3999049376721318E-01   0.2718668726211963E+00   0.5886747313459082E-01   0.2718668726211963E+00   0.5886747313459082E-01
179     0.3011267097192032E+00   0.4116202113160962E-01   0.2839316915535734E+00   0.5915452944381987E-01   0.2839316915535734E+00   0.5915452944381987E-01
180     0.3093707704596837E+00   0.4202948662863630E-01   0.2938011382700925E+00   0.5900719708437213E-01   0.2938011382700925E+00   0.5900719708437213E-01
181     0.3173634791222651E+00   0.4298147690508541E-01   0.3035817970447219E+00   0.5837652799052512E-01   0.3035817970447219E+00   0.5837652799052512E-01
182     0.3126090236023810E+00   0.4195570455474983E-01   0.3013943780962157E+00   0.5492270409395170E-01   0.3013943780962157E+00   0.5492270409395170E-01
183     0.3095410009793256E+00   0.4141433178836162E-01   0.3004435464145246E+00   0.5199798887943978E-01   0.3004435464145246E+00   0.5199798887943978E-01
184     0.3030759040604407E+00   0.4046357212290370E-01   0.2957648865197545E+00   0.4898908950947399E-01   0.2957648865197545E+00   0.4898908950947399E-01
