TITLE = "GEOMETRY"
VARIABLES="X0" "Y0" "Z0" "UNX0" "UNY0" "UNZ0" "ET1X" "ET1Y" "ET1Z" "ET2X" "ET2Y" "ET2Z" "AT1X" "AT1Y" "AT1Z" "AT2X" "AT2Y" "AT2Z" "A0"
ZONE T="BLADE" F=POINT, I=    80 J=    40
  -0.6461217643272500E-01   0.1644219463520539E+00  -0.8027464523992014E-01   0.5196961587884132E+00  -0.1250189278857039E+00  -0.8451545244574377E+00  -0.8429617091284056E+00  -0.2360231629571395E+00  -0.4834341976846743E+00  -0.1390376189521581E+00   0.9636717979779302E+00  -0.2280465002978510E+00  -0.6614659009394931E-02  -0.1852056533973023E-02  -0.3793472866603764E-02  -0.7685414497013536E-03   0.2919177771542381E-02  -0.9044032688296545E-03   0.9812524058090553E-04
  -0.7773894005265905E-01   0.1606438554214297E+00  -0.8760016428720005E-01   0.5077721065027222E+00  -0.1669255655898633E+00  -0.8451646841949162E+00  -0.8507471113475314E+00  -0.2516188386554989E+00  -0.4614296398883464E+00  -0.1356349526914772E+00   0.9533225139406718E+00  -0.2697764704755004E+00  -0.6512104610539124E-02  -0.1926034396651177E-02  -0.3532046180676141E-02  -0.7884468464822297E-03   0.2872215653956928E-02  -0.1040977640321784E-02   0.9571031505233886E-04
  -0.9062562088066022E-01   0.1567524421651438E+00  -0.9439592432709644E-01   0.4959256182611875E+00  -0.2087991248927004E+00  -0.8428883120534425E+00  -0.8583797986951766E+00  -0.2646515552314882E+00  -0.4394811435153761E+00  -0.1313084244985337E+00   0.9414682574349478E+00  -0.3104764369450859E+00  -0.6374576217462031E-02  -0.1965378859634694E-02  -0.3263713859220248E-02  -0.8076809205986614E-03   0.2818726289689800E-02  -0.1173461807882113E-02   0.9280273220932544E-04
  -0.1032033192857625E+00   0.1528167170089756E+00  -0.1006512179215333E+00   0.4839294522257637E+00  -0.2504054858439619E+00  -0.8385161763065289E+00  -0.8659783782482376E+00  -0.2750674964712588E+00  -0.4176353921683196E+00  -0.1260703520857479E+00   0.9282429450549481E+00  -0.3499589994280646E+00  -0.6203122187640256E-02  -0.1970346296533525E-02  -0.2991579735216576E-02  -0.8261569697641802E-03   0.2759508410158977E-02  -0.1300866655633941E-02   0.8942168893788719E-04
  -0.1154073454591662E+00   0.1489063433000589E+00  -0.1063589529520714E+00   0.4711049084506195E+00  -0.2917897377337341E+00  -0.8324175119415810E+00  -0.8739093128472372E+00  -0.2825254373145719E+00  -0.3955526389610864E+00  -0.1197609208072612E+00   0.9138042056280375E+00  -0.3880968894798157E+00  -0.6000903985763473E-02  -0.1940027412383173E-02  -0.2716155295321553E-02  -0.8437861834524260E-03   0.2695463149097126E-02  -0.1422387541188997E-02   0.8559254761201345E-04
  -0.1271882522396234E+00   0.1451006522839401E+00  -0.1115029783002858E+00   0.4546560382896822E+00  -0.3341819260110200E+00  -0.8255969520136905E+00  -0.8836676359685375E+00  -0.2852293683558650E+00  -0.3711815143148844E+00  -0.1114423437859573E+00   0.8983132236335383E+00  -0.4249870071621167E+00  -0.5780002794693651E-02  -0.1865663603735628E-02  -0.2427870052892873E-02  -0.8605642862110491E-03   0.2627478933680226E-02  -0.1537453253160622E-02   0.8135862908006773E-04
  -0.1384861150109396E+00   0.1414650876167053E+00  -0.1160877106567468E+00   0.4393451002662553E+00  -0.3748438204151078E+00  -0.8163749096883371E+00  -0.8924022740956384E+00  -0.2862457076987530E+00  -0.3488288635032559E+00  -0.1029274699046230E+00   0.8817910779320953E+00  -0.4602721269188331E+00  -0.5517859976622574E-02  -0.1769901063499175E-02  -0.2156862303568128E-02  -0.8764163829054206E-03   0.2556639410465127E-02  -0.1645554893618676E-02   0.7672136112959014E-04
  -0.1492240157760875E+00   0.1380424547463311E+00  -0.1201435763512502E+00   0.4240922214386925E+00  -0.4139931195255204E+00  -0.8054535894145132E+00  -0.9007227255299755E+00  -0.2851803573893176E+00  -0.3276747403648220E+00  -0.9404445453639194E-01   0.8644546608960063E+00  -0.4938357822455997E+00  -0.5220040788525400E-02  -0.1652731806874953E-02  -0.1899003390935225E-02  -0.8912090432850947E-03   0.2484307195000944E-02  -0.1746147670002328E-02   0.7171668044606378E-04
  -0.1593431770603206E+00   0.1348831251538051E+00  -0.1236856182465916E+00   0.4055808677310223E+00  -0.4531299004564646E+00  -0.7938371703585475E+00  -0.9102022858818463E+00  -0.2799091693306189E+00  -0.3052583425561120E+00  -0.8388062056287368E-01   0.8463593505343682E+00  -0.5259656749798697E+00  -0.4899120495707628E-02  -0.1506597785651070E-02  -0.1643038504406173E-02  -0.9048921997435247E-03   0.2411721184338370E-02  -0.1838953879047579E-02   0.6640465707877394E-04
  -0.1688005511403617E+00   0.1320441049947139E+00  -0.1267171323174493E+00   0.3821739316639123E+00  -0.4928531884067377E+00  -0.7816897214584954E+00  -0.9212656641319619E+00  -0.2692950183795229E+00  -0.2806238927238159E+00  -0.7219876763520663E-01   0.8273910367856817E+00  -0.5569662558886959E+00  -0.4558253584333545E-02  -0.1332422373440154E-02  -0.1388475566451525E-02  -0.9174837154034068E-03   0.2339994312564403E-02  -0.1923924512846731E-02   0.6083622678346063E-04
  -0.1775529776006234E+00   0.1295735562813644E+00  -0.1292466468886398E+00   0.3537290271460216E+00  -0.5328457760007268E+00  -0.7687334741979903E+00  -0.9334595629024784E+00  -0.2533026051160274E+00  -0.2539508508891979E+00  -0.5940555344614583E-01   0.8074114002413003E+00  -0.5869904692413157E+00  -0.4194172875928055E-02  -0.1138126339909326E-02  -0.1141039004738977E-02  -0.9289936315718048E-03   0.2270253990801482E-02  -0.2001093115625026E-02   0.5504716621023420E-04
  -0.1855598019583888E+00   0.1275124896705658E+00  -0.1312841373507517E+00   0.3165417003770599E+00  -0.5743993648118703E+00  -0.7548951726075082E+00  -0.9475020147682385E+00  -0.2293647269739257E+00  -0.2227818530094077E+00  -0.4518057029884041E-01   0.7857844435491813E+00  -0.6168480561236901E+00  -0.3812651481837348E-02  -0.9229402708893011E-03  -0.8964514573729446E-03  -0.9394070414014966E-03   0.2203571557520149E-02  -0.2070607498772796E-02   0.4911127949787111E-04
  -0.1928020484941296E+00   0.1259142154747477E+00  -0.1328208231525296E+00   0.2603034969706300E+00  -0.6210881467314252E+00  -0.7392507040609326E+00  -0.9651034533942840E+00  -0.1900419999735087E+00  -0.1801648203520758E+00  -0.2859044790289315E-01   0.7603509401820928E+00  -0.6488829124371511E+00  -0.3429595053903500E-02  -0.6753339249287726E-03  -0.6402343444050010E-03  -0.9488641075568460E-03   0.2140857473385924E-02  -0.2132772870214801E-02   0.4319549121814083E-04
  -0.1992741176776792E+00   0.1248355429651259E+00  -0.1338372746514030E+00   0.1779866923472202E+00  -0.6726807106670811E+00  -0.7182070723988497E+00  -0.9839616751766500E+00  -0.1304430843275944E+00  -0.1216717861078105E+00  -0.1183888216246284E-01   0.7283441928425974E+00  -0.6851091720460386E+00  -0.3042474129646144E-02  -0.4033385846930540E-03  -0.3762171544683321E-03  -0.9575069944703501E-03   0.2082829095207801E-02  -0.2188091038366778E-02   0.3744409328731172E-04
  -0.2050488610988781E+00   0.1244056151873527E+00  -0.1342381250900769E+00   0.1326451576937494E-01  -0.7378322369607901E+00  -0.6748537935900193E+00  -0.9999120188542521E+00  -0.9730685703133497E-02  -0.9014893596745979E-02   0.8468894745878391E-04   0.6749139973783201E+00  -0.7378963944691687E+00  -0.2732269291552680E-02  -0.2658919308009405E-04  -0.2463328420557187E-04  -0.9657991816970218E-03   0.2029459579164151E-02  -0.2237835178428779E-02   0.3301876620049433E-04
  -0.2110740192489519E+00   0.1256635336372389E+00  -0.1330494814779325E+00  -0.4641893480703433E+00  -0.7594781136561055E+00  -0.4557644611149418E+00  -0.8811599949506327E+00   0.3437275890017610E+00   0.3246666103214766E+00  -0.8991836540235108E-01   0.5523081924400544E+00  -0.8287764162468484E+00  -0.3292888858521151E-02   0.1284507642966302E-02   0.1213276896349924E-02  -0.9780263792169980E-03   0.1973337499606355E-02  -0.2292230534798281E-02   0.4600357557152246E-04
  -0.2152738247683788E+00   0.1300084080428010E+00  -0.1287456317317890E+00  -0.9260092168313075E+00  -0.3663578050094381E+00   0.9104333612151311E-01  -0.2041239633635588E+00   0.6888110229480551E+00   0.6956096478960067E+00  -0.3175536772330322E+00   0.6255568186615189E+00  -0.7126277630726008E+00  -0.9069166609057752E-03   0.3060366762595718E-02   0.3090572849793648E-02  -0.9972123193721719E-03   0.1940159546521422E-02  -0.2335538383181204E-02   0.5677614529314469E-04
  -0.2156063149664840E+00   0.1352107095624510E+00  -0.1233061766198940E+00  -0.9411445622691640E+00  -0.1012449988266787E+00   0.3224846711454197E+00   0.1778222781285398E+00   0.6630678472665271E+00   0.7271315337148498E+00  -0.2874476479506484E+00   0.7416808478947797E+00  -0.6060390825299312E+00   0.5744264628005716E-03   0.2141934757054327E-02   0.2348882262101327E-02  -0.1014028411749572E-02   0.1947707711130821E-02  -0.2347868685004775E-02   0.4081803378936227E-04
  -0.2138944768516557E+00   0.1395049626662736E+00  -0.1184216068909958E+00  -0.9143452978106552E+00   0.6187400597404775E-02   0.4048881233691494E+00   0.3235792382252201E+00   0.6123073645533853E+00   0.7213710334517696E+00  -0.2434525681957998E+00   0.7905956029396667E+00  -0.5618624739661250E+00   0.1137411652027756E-02   0.2152318346768226E-02   0.2535687466796801E-02  -0.1024284578286197E-02   0.1973705017652178E-02  -0.2343269255433950E-02   0.4395783741815138E-04
  -0.2111446560795031E+00   0.1438675260627068E+00  -0.1130735342905154E+00  -0.8882208335790840E+00   0.7027451145990368E-01   0.4540101803210463E+00   0.4109525268296556E+00   0.5633221598264310E+00   0.7167887868408699E+00  -0.2053820135464600E+00   0.8232433645572594E+00  -0.5292339664307696E+00   0.1612409120124877E-02   0.2210245049665029E-02   0.2812385133683676E-02  -0.1032642571521372E-02   0.2010143316507430E-02  -0.2331393724364125E-02   0.4866469332619125E-04
  -0.2074683114791494E+00   0.1483224290519419E+00  -0.1071538438587409E+00  -0.8637675435958783E+00   0.1151354484604096E+00   0.4905603521873359E+00   0.4740776867556713E+00   0.5155889095094881E+00   0.7137355415776970E+00  -0.1707512153711775E+00   0.8490653125046608E+00  -0.4999321129419759E+00   0.2063935480228818E-02   0.2244657939570044E-02   0.3107305298090824E-02  -0.1039489525610476E-02   0.2056041155548152E-02  -0.2312866356949324E-02   0.5362711990223272E-04
  -0.2029045272917753E+00   0.1528104738149781E+00  -0.1006399153055853E+00  -0.8412092739387189E+00   0.1473921683171970E+00   0.5202331267405493E+00   0.5225384433302624E+00   0.4689307217556744E+00   0.7120797381162368E+00  -0.1389983189879631E+00   0.8708498877030745E+00  -0.4714869461671904E+00   0.2499848707145230E-02   0.2243386823466108E-02   0.3406623255064717E-02  -0.1044811795952130E-02   0.2110805993643848E-02  -0.2287477639172121E-02   0.5859382848633164E-04
  -0.1974825045789451E+00   0.1572553207783114E+00  -0.9353162380957965E-01  -0.8202232405192961E+00   0.1707047332742771E+00   0.5459796056170805E+00   0.5614597156018094E+00   0.4229834300195472E+00   0.7112299246272152E+00  -0.1095300117244594E+00   0.8899128676261833E+00  -0.4427846706526583E+00   0.2922174005685022E-02   0.2201460139867294E-02   0.3701668240940967E-02  -0.1048518081352035E-02   0.2173792952133900E-02  -0.2254838151190180E-02   0.6344905143997334E-04
  -0.1912244587162345E+00   0.1615707412478780E+00  -0.8585111618811923E-01  -0.7995648631538678E+00   0.1883817437313663E+00   0.5702704167659991E+00   0.5950463083197512E+00   0.3770841159478953E+00   0.7097375997189594E+00  -0.8133830933067254E-01   0.9068185530350182E+00  -0.4135990707275631E+00   0.3335871857025552E-02   0.2113960329699252E-02   0.3978839380519447E-02  -0.1050536886375103E-02   0.2244292655982805E-02  -0.2214311155979691E-02   0.6809026544112808E-04
  -0.1841537210701911E+00   0.1656704108475910E+00  -0.7763435319495535E-01  -0.7796869724192942E+00   0.2004078987652183E+00   0.5932325843648043E+00   0.6237588631768344E+00   0.3316327351053630E+00   0.7077744058772395E+00  -0.5489176302486469E-01   0.9218765660971354E+00  -0.3835759262948810E+00   0.3734865789017876E-02   0.1985709270013701E-02   0.4237923612644433E-02  -0.1050767252330921E-02   0.2321412119814799E-02  -0.2165253387358672E-02   0.7252926602880834E-04
  -0.1763061016477322E+00   0.1694776070540527E+00  -0.6891655350768702E-01  -0.7611601045137844E+00   0.2066521127094905E+00   0.6147602781648053E+00   0.6478436720667912E+00   0.2869218267623096E+00   0.7056730417767105E+00  -0.3055931706666177E-01   0.9353987222784107E+00  -0.3522717111837623E+00   0.4112753633440977E-02   0.1821486936448076E-02   0.4479876074623905E-02  -0.1049172540189672E-02   0.2404113303979417E-02  -0.2107168305784439E-02   0.7676865419738587E-04
  -0.1677067683986007E+00   0.1729142932802848E+00  -0.5976273594093645E-01  -0.7405847237349904E+00   0.2113409477592722E+00   0.6378630501687493E+00   0.6719328763351282E+00   0.2419004225052562E+00   0.6999931394605092E+00  -0.6362127817739475E-02   0.9470053798115358E+00  -0.3211546884877124E+00   0.4486579615690572E-02   0.1615199289784000E-02   0.4673941492126662E-02  -0.1045653966346025E-02   0.2491155384392749E-02  -0.2039432278445651E-02   0.8068005511548326E-04
  -0.1583673053785702E+00   0.1759058174805707E+00  -0.5027224080559545E-01  -0.7180314546033508E+00   0.2139476565357335E+00   0.6623120340617887E+00   0.6958017235685980E+00   0.1973361330010966E+00   0.6905927975957625E+00   0.1705261502422557E-01   0.9567052058366994E+00  -0.2905586987956035E+00   0.4852883404339904E-02   0.1376324910501922E-02   0.4816553643214332E-02  -0.1040040414905401E-02   0.2581029110299032E-02  -0.1961291347212029E-02   0.8429179086997745E-04
  -0.1483270241821046E+00   0.1784029030066460E+00  -0.4052036722561628E-01  -0.6973219800942476E+00   0.2106834385948727E+00   0.6850945517074838E+00   0.7157749815768468E+00   0.1546464029000825E+00   0.6809924124531270E+00   0.3752641504463568E-01   0.9652445176077955E+00  -0.2586402702635300E+00   0.5187397792125695E-02   0.1120760615573348E-02   0.4935319936764845E-02  -0.1032308318669795E-02   0.2672169766787059E-02  -0.1872490727916743E-02   0.8768762219859301E-04
  -0.1376391161895469E+00   0.1803728582859164E+00  -0.3057416240723215E-01  -0.6763035116501832E+00   0.2039745353734859E+00   0.7078191499590846E+00   0.7344747298870824E+00   0.1133916670478025E+00   0.6690958085367279E+00   0.5621771328440685E-01   0.9723871239189106E+00  -0.2265013243885814E+00   0.5500510200432025E-02   0.8491946636970324E-03   0.5010884881619279E-02  -0.1022473190718125E-02   0.2762981616537728E-02  -0.1773164940510795E-02   0.9079204677427420E-04
  -0.1263487206636258E+00   0.1817910931245658E+00  -0.2052080592440711E-01  -0.6550622063453219E+00   0.1938669410169446E+00   0.7302801619917739E+00   0.7520403559981079E+00   0.7391185691787681E-01   0.6549598005657983E+00   0.7299869018165954E-01   0.9782395650287734E+00  -0.1942126274063514E+00   0.5789885325489026E-02   0.5690401749524412E-03   0.5042471601205767E-02  -0.1010516746139431E-02   0.2851788343527749E-02  -0.1663496935955628E-02   0.9358902512704429E-04
  -0.1145015874604916E+00   0.1826475761116413E+00  -0.1045365968917424E-01  -0.6329910115974025E+00   0.1809238865858669E+00   0.7527210150511020E+00   0.7691457750788442E+00   0.3649931932571576E-01   0.6380302315463769E+00   0.8796110455912402E-01   0.9828195902358804E+00  -0.1622605840409649E+00   0.6057247877645226E-02   0.2874428121229997E-03   0.5024674634027103E-02  -0.9964395395664245E-03   0.2936893964071298E-02  -0.1543854255932072E-02   0.9605638079801076E-04
  -0.1021448100488319E+00   0.1829476101808425E+00  -0.4686606180223871E-03  -0.6103672950903456E+00   0.1650263888617171E+00   0.7747374110389638E+00   0.7856689939215602E+00   0.1570364933985032E-02   0.6186451050030686E+00   0.1008761472022923E+00   0.9862879016459827E+00  -0.1306146163045546E+00   0.6299529534014494E-02   0.1259125707817749E-04   0.4960324437124746E-02  -0.9802423589282162E-03   0.3016631694032122E-02  -0.1414842882924616E-02   0.9817882891618026E-04
